0.2859246166697453,0.2859246166697453,0.0
0.1531636630314411,0.21003169760686083,0.0
0.1531636630314411,0.17366163897217057,0.0
0.16312729412055343,0.17366163897217057,0.0
0.17366163897217057,0.21003169760686083,0.0
0.16312729412055343,0.16312729412055343,0.0
0.16312729412055343,0.21003169760686083,0.0
0.40872193921893707,0.40872193921893707,1.0
0.2859246166697453,0.43415409743042643,1.0
0.2859246166697453,0.2859246166697453,1.0
0.40872193921893707,0.40872193921893707,1.0
0.2859246166697453,0.2859246166697453,1.0
0.40872193921893707,0.40872193921893707,1.0
