0.1410403428879129,0.1410403428879129,0.0
0.07052017144395645,0.07052017144395645,0.0
0.07052017144395645,0.07052017144395645,0.0
0.05387261719824322,0.05387261719824322,0.0
0.05387261719824322,0.07052017144395645,0.0
0.0,0.05387261719824322,0.0
0.05387261719824322,0.07052017144395645,0.0
0.05387261719824322,0.11182993145495028,0.0
0.05387261719824322,0.07052017144395645,0.0
0.2820806857758258,0.2820806857758258,1.0
0.35260085721978224,0.35260085721978224,1.0
0.2820806857758258,0.2820806857758258,1.0
0.35260085721978224,0.35260085721978224,1.0
0.2820806857758258,0.2820806857758258,1.0
0.07052017144395645,0.07052017144395645,1.0
