0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.016546,0.032246,0.027632,0.010243,0.001595,0.000101,0.000003,0.000000,0.000000,0.000000
0.023658,0.046108,0.039510,0.014647,0.002281,0.000145,0.000004,0.000000,0.000000,0.000000
0.013480,0.026272,0.022512,0.008345,0.001300,0.000082,0.000002,0.000000,0.000000,0.000000
0.003048,0.005940,0.005090,0.001887,0.000294,0.000019,0.000000,0.000000,0.000000,0.000000
0.000271,0.000528,0.000452,0.000168,0.000026,0.000002,0.000000,0.000000,0.000000,0.000000
0.000009,0.000018,0.000016,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
