0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.008772,0.021923,0.021814,0.008642,0.001354,0.000083,0.000002,0.000000,0.000000,0.000000
0.009780,0.024442,0.024322,0.009636,0.001510,0.000093,0.000002,0.000000,0.000000,0.000000
0.004343,0.010854,0.010801,0.004279,0.000670,0.000041,0.000001,0.000000,0.000000,0.000000
0.000764,0.001908,0.001899,0.000752,0.000118,0.000007,0.000000,0.000000,0.000000,0.000000
0.000053,0.000131,0.000131,0.000052,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000004,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
