0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.002812,0.016346,0.042824,0.058615,0.045113,0.017602,0.003025,0.000211,0.000006,0.000000
0.003334,0.019824,0.054957,0.082364,0.068532,0.027786,0.004841,0.000340,0.000009,0.000000
0.001581,0.009680,0.028712,0.047224,0.042051,0.017569,0.003092,0.000218,0.000006,0.000000
0.000298,0.001898,0.006092,0.010983,0.010356,0.004428,0.000785,0.000055,0.000002,0.000000
0.000022,0.000149,0.000521,0.001024,0.001012,0.000441,0.000079,0.000006,0.000000,0.000000
0.000001,0.000005,0.000018,0.000038,0.000039,0.000017,0.000003,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
