0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.029184,0.056545,0.045624,0.015256,0.002089,0.000115,0.000003,0.000000,0.000000,0.000000
0.035856,0.067882,0.053681,0.017658,0.002388,0.000131,0.000003,0.000000,0.000000,0.000000
0.017854,0.032962,0.025476,0.008219,0.001095,0.000059,0.000001,0.000000,0.000000,0.000000
0.003588,0.006450,0.004860,0.001533,0.000200,0.000011,0.000000,0.000000,0.000000,0.000000
0.000288,0.000504,0.000370,0.000114,0.000015,0.000001,0.000000,0.000000,0.000000,0.000000
0.000009,0.000016,0.000011,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
