0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.018281,0.049309,0.052936,0.022633,0.003830,0.000254,0.000007,0.000000,0.000000,0.000000
0.016011,0.043186,0.046363,0.019822,0.003354,0.000222,0.000006,0.000000,0.000000,0.000000
0.005580,0.015050,0.016158,0.006908,0.001169,0.000077,0.000002,0.000000,0.000000,0.000000
0.000768,0.002072,0.002224,0.000951,0.000161,0.000011,0.000000,0.000000,0.000000,0.000000
0.000041,0.000111,0.000120,0.000051,0.000009,0.000001,0.000000,0.000000,0.000000,0.000000
0.000001,0.000002,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
