0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.017123,0.044420,0.057760,0.039058,0.012839,0.001855,0.000110,0.000003,0.000000,0.000000
0.026037,0.064738,0.080485,0.052652,0.017029,0.002446,0.000144,0.000003,0.000000,0.000000
0.016163,0.038450,0.045414,0.028511,0.009026,0.001286,0.000076,0.000002,0.000000,0.000000
0.004080,0.009285,0.010364,0.006188,0.001905,0.000269,0.000016,0.000000,0.000000,0.000000
0.000415,0.000904,0.000950,0.000535,0.000159,0.000022,0.000001,0.000000,0.000000,0.000000
0.000017,0.000035,0.000035,0.000018,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000
0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
