0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.007556,0.030358,0.049798,0.032672,0.008519,0.000874,0.000035,0.000001,0.000000,0.000000
0.012760,0.046138,0.074572,0.048833,0.012730,0.001307,0.000052,0.000001,0.000000,0.000000
0.011860,0.029694,0.044864,0.029115,0.007581,0.000778,0.000031,0.000000,0.000000,0.000000
0.008239,0.009796,0.011169,0.006927,0.001793,0.000184,0.000007,0.000000,0.000000,0.000000
0.003896,0.002474,0.001349,0.000668,0.000167,0.000017,0.000001,0.000000,0.000000,0.000000
0.000953,0.000486,0.000126,0.000030,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000
0.000105,0.000051,0.000010,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000005,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
