0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000035,0.000018,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000439,0.000232,0.000049,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0.002186,0.001155,0.000242,0.000020,0.000001,0.000000,0.000000,0.000000,0.000000,-0.000000
0.004310,0.002278,0.000477,0.000039,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.003387,0.001790,0.000375,0.000031,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.001058,0.000559,0.000117,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000130,0.000069,0.000014,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000006,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
