0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.002663,0.001520,0.000344,0.000031,0.000001,0.000000,0.000000,0.000000,0.000000,-0.000000
0.008634,0.004928,0.001116,0.000099,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000
0.011130,0.006352,0.001439,0.000128,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000
0.005717,0.003263,0.000739,0.000066,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.001164,0.000664,0.000150,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000093,0.000053,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000003,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
