0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000015,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0.000246,0.000128,0.000027,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001537,0.000803,0.000166,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003806,0.001989,0.000412,0.000034,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.003753,0.001961,0.000406,0.000033,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.001473,0.000770,0.000159,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000229,0.000119,0.000025,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000014,0.000007,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
