0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000032,0.000024,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000568,0.000418,0.000125,0.000015,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.003923,0.002865,0.000850,0.000101,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000
0.010745,0.007775,0.002294,0.000271,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000
0.011756,0.008419,0.002467,0.000291,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000
0.005143,0.003641,0.001059,0.000124,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000
0.000895,0.000625,0.000180,0.000021,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000061,0.000042,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
