0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.010765,0.020549,0.015629,0.004727,0.000564,0.000026,0.000000,0.000000,0.000000,0.000000
0.012002,0.022911,0.017426,0.005270,0.000628,0.000029,0.000001,0.000000,0.000000,0.000000
0.005330,0.010174,0.007738,0.002340,0.000279,0.000013,0.000000,0.000000,0.000000,0.000000
0.000937,0.001789,0.001361,0.000411,0.000049,0.000002,0.000000,0.000000,0.000000,0.000000
0.000065,0.000123,0.000094,0.000028,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000
0.000002,0.000003,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
