0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.029111,0.050434,0.037457,0.011861,0.001576,0.000086,0.000002,0.000000,0.000000,0.000000
0.040443,0.065799,0.046684,0.014245,0.001837,0.000098,0.000002,0.000000,0.000000,0.000000
0.027014,0.037195,0.024132,0.006974,0.000866,0.000045,0.000001,0.000000,0.000000,0.000000
0.012109,0.011232,0.005648,0.001431,0.000166,0.000008,0.000000,0.000000,0.000000,0.000000
0.004079,0.002569,0.000809,0.000142,0.000014,0.000001,0.000000,0.000000,0.000000,0.000000
0.000740,0.000401,0.000093,0.000010,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000058,0.000030,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
