0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.008500,0.025627,0.030758,0.014708,0.002787,0.000207,0.000006,0.000000,0.000000,0.000000
0.006103,0.017963,0.021455,0.010250,0.001942,0.000144,0.000004,0.000000,0.000000,0.000000
0.003169,0.005860,0.006151,0.002857,0.000538,0.000040,0.000001,0.000000,0.000000,0.000000
0.005121,0.003501,0.001352,0.000375,0.000061,0.000004,0.000000,0.000000,0.000000,0.000000
0.006351,0.003825,0.000932,0.000098,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000
0.003244,0.001945,0.000463,0.000044,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.000658,0.000394,0.000094,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000052,0.000031,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
