0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000022,0.000015,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000385,0.000254,0.000067,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002597,0.001713,0.000449,0.000046,0.000002,0.000000,0.000000,0.000000,0.000000,-0.000000
0.006925,0.004567,0.001196,0.000123,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000
0.007351,0.004848,0.001270,0.000131,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000
0.003107,0.002049,0.000537,0.000055,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.000520,0.000343,0.000090,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000034,0.000022,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
