0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.006280,0.022092,0.032611,0.019351,0.004564,0.000423,0.000015,0.000000,0.000000,0.000000
0.008043,0.022156,0.031220,0.018390,0.004332,0.000402,0.000014,0.000000,0.000000,0.000000
0.007504,0.010919,0.012372,0.006999,0.001639,0.000152,0.000005,0.000000,0.000000,0.000000
0.004945,0.003814,0.002342,0.001089,0.000246,0.000023,0.000001,0.000000,0.000000,0.000000
0.001594,0.000968,0.000306,0.000079,0.000015,0.000001,0.000000,0.000000,0.000000,0.000000
0.000212,0.000122,0.000030,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000011,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
