0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.013591,0.019141,0.010742,0.002392,0.000209,0.000007,0.000000,0.000000,0.000000,0.000000
0.011347,0.015981,0.008969,0.001997,0.000175,0.000006,0.000000,0.000000,0.000000,0.000000
0.003769,0.005308,0.002979,0.000663,0.000058,0.000002,0.000000,0.000000,0.000000,0.000000
0.000494,0.000696,0.000391,0.000087,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000
0.000025,0.000036,0.000020,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
