0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.018298,0.028149,0.018069,0.004792,0.000516,0.000022,0.000000,0.000000,0.000000,0.000000
0.026775,0.040181,0.025222,0.006565,0.000697,0.000030,0.000000,0.000000,0.000000,0.000000
0.015810,0.023136,0.014180,0.003615,0.000378,0.000016,0.000000,0.000000,0.000000,0.000000
0.003752,0.005354,0.003200,0.000798,0.000082,0.000003,0.000000,0.000000,0.000000,0.000000
0.000354,0.000493,0.000287,0.000070,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000
0.000013,0.000018,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
