0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000575,0.000318,0.000070,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002716,0.001502,0.000329,0.000028,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.005092,0.002815,0.000617,0.000053,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.003804,0.002103,0.000461,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.001129,0.000624,0.000137,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000132,0.000073,0.000016,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000006,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
