0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.005485,0.019960,0.028862,0.016631,0.003803,0.000342,0.000012,0.000000,0.000000,0.000000
0.006295,0.022908,0.033124,0.019086,0.004364,0.000392,0.000014,0.000000,0.000000,0.000000
0.002878,0.010472,0.015143,0.008725,0.001995,0.000179,0.000006,0.000000,0.000000,0.000000
0.000521,0.001896,0.002741,0.001580,0.000361,0.000032,0.000001,0.000000,0.000000,0.000000
0.000037,0.000135,0.000195,0.000112,0.000026,0.000002,0.000000,0.000000,0.000000,0.000000
0.000001,0.000004,0.000005,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
