0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.007434,0.022397,0.026843,0.012816,0.002424,0.000180,0.000005,0.000000,0.000000,0.000000
0.007799,0.023495,0.028159,0.013444,0.002543,0.000189,0.000005,0.000000,0.000000,0.000000
0.003258,0.009815,0.011763,0.005616,0.001062,0.000079,0.000002,0.000000,0.000000,0.000000
0.000538,0.001622,0.001944,0.000928,0.000176,0.000013,0.000000,0.000000,0.000000,0.000000
0.000035,0.000105,0.000126,0.000060,0.000011,0.000001,0.000000,0.000000,0.000000,0.000000
0.000001,0.000003,0.000003,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
