0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.012462,0.024855,0.019750,0.006242,0.000778,0.000038,0.000001,0.000000,0.000000,0.000000
0.008494,0.016941,0.013462,0.004254,0.000530,0.000026,0.000000,0.000000,0.000000,0.000000
0.002300,0.004588,0.003646,0.001152,0.000144,0.000007,0.000000,0.000000,0.000000,0.000000
0.000245,0.000489,0.000389,0.000123,0.000015,0.000001,0.000000,0.000000,0.000000,0.000000
0.000010,0.000020,0.000016,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
