0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.004973,0.019132,0.029238,0.017806,0.004305,0.000409,0.000015,0.000000,0.000000,0.000000
0.005843,0.022480,0.034355,0.020923,0.005059,0.000481,0.000018,0.000000,0.000000,0.000000
0.002735,0.010522,0.016081,0.009793,0.002368,0.000225,0.000008,0.000000,0.000000,0.000000
0.000507,0.001951,0.002982,0.001816,0.000439,0.000042,0.000002,0.000000,0.000000,0.000000
0.000037,0.000142,0.000217,0.000132,0.000032,0.000003,0.000000,0.000000,0.000000,0.000000
0.000001,0.000004,0.000006,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
