0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000031,0.000020,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0.000627,0.000408,0.000108,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0.004977,0.003218,0.000844,0.000089,0.000004,0.000000,0.000000,0.000000,0.000000,-0.000000
0.015664,0.010051,0.002619,0.000274,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000
0.019691,0.012541,0.003246,0.000337,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000
0.009903,0.006261,0.001609,0.000166,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000
0.001983,0.001244,0.000318,0.000033,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000156,0.000097,0.000025,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000005,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
