0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000112,0.000053,0.000010,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0.000891,0.000431,0.000083,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0.003318,0.001675,0.000338,0.000027,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.006418,0.003406,0.000722,0.000061,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.006398,0.003518,0.000770,0.000067,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.002969,0.001661,0.000369,0.000032,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000585,0.000329,0.000074,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000046,0.000026,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
