0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000306,0.000161,0.000033,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0.001762,0.000925,0.000193,0.000016,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0.004017,0.002109,0.000439,0.000036,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.003647,0.001915,0.000399,0.000033,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.001318,0.000692,0.000144,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000188,0.000099,0.000021,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000010,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
