0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000909,0.000589,0.000153,0.000016,0.000001,0.000000,0.000000,0.000000,0.000000,-0.000000
0.005385,0.003472,0.000898,0.000092,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000
0.012677,0.008121,0.002088,0.000214,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000
0.011929,0.007592,0.001941,0.000197,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000
0.004486,0.002836,0.000720,0.000073,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000
0.000670,0.000420,0.000106,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000039,0.000024,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
