0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000046,0.000027,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000595,0.000354,0.000084,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003044,0.001811,0.000428,0.000040,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.006170,0.003671,0.000867,0.000081,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000
0.004982,0.002965,0.000700,0.000065,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.001600,0.000952,0.000225,0.000021,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000203,0.000121,0.000028,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000010,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
