0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.001849,0.005518,0.006868,0.003430,0.000680,0.000053,0.000002,0.000000,0.000000,0.000000
0.006676,0.018956,0.023403,0.011675,0.002313,0.000180,0.000005,0.000000,0.000000,0.000000
0.010031,0.026108,0.031744,0.015800,0.003130,0.000243,0.000007,0.000000,0.000000,0.000000
0.006451,0.014559,0.017200,0.008523,0.001687,0.000131,0.000004,0.000000,0.000000,0.000000
0.001816,0.003316,0.003714,0.001825,0.000361,0.000028,0.000001,0.000000,0.000000,0.000000
0.000225,0.000312,0.000318,0.000154,0.000030,0.000002,0.000000,0.000000,0.000000,0.000000
0.000012,0.000012,0.000011,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
