0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000541,0.000274,0.000055,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002660,0.001336,0.000266,0.000021,0.000001,0.000000,0.000000,0.000000,0.000000,-0.000000
0.005490,0.002725,0.000537,0.000042,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.004866,0.002380,0.000463,0.000035,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.001876,0.000903,0.000173,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000313,0.000148,0.000028,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000022,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
