0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000012,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000197,0.000097,0.000019,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0.001223,0.000605,0.000118,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003002,0.001484,0.000291,0.000022,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.002934,0.001451,0.000284,0.000022,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.001142,0.000565,0.000111,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000176,0.000087,0.000017,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000011,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
