0.14365480209038362,0.14365480209038362,0.0
0.06508738195854501,0.14365480209038362,0.0
0.06508738195854501,0.11111111111111112,0.0
0.11111111111111112,0.11111111111111112,0.0
0.06508738195854501,0.06508738195854501,0.0
0.06508738195854501,0.11111111111111112,0.0
0.06508738195854501,0.11111111111111112,0.0
0.0465401299906456,0.14365480209038362,0.0
0.06508738195854501,0.06508738195854501,0.0
0.11111111111111112,0.11111111111111112,0.0
0.06508738195854501,0.11111111111111112,0.0
0.06508738195854501,0.11111111111111112,0.0
0.0465401299906456,0.11111111111111112,0.0
0.06508738195854501,0.11111111111111112,0.0
0.06508738195854501,0.11111111111111112,0.0
0.06508738195854501,0.11111111111111112,0.0
0.30078964235406086,0.30078964235406086,1.0
0.14365480209038362,0.39790431445379887,1.0
0.06508738195854501,0.06508738195854501,1.0
0.14365480209038362,0.39790431445379887,1.0
0.14365480209038362,0.14365480209038362,1.0
0.30078964235406086,0.30078964235406086,1.0
0.30078964235406086,0.33333333333333337,1.0
0.14365480209038362,0.14365480209038362,1.0
0.37935706248589945,0.37935706248589945,1.0
0.37935706248589945,0.39790431445379887,1.0
0.30078964235406086,0.30078964235406086,1.0
0.11111111111111112,0.11111111111111112,1.0
