0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.009845,0.022861,0.021178,0.007811,0.001139,0.000065,0.000001,0.000000,0.000000,0.000000
0.010341,0.023534,0.021714,0.008002,0.001166,0.000066,0.000001,0.000000,0.000000,0.000000
0.005322,0.010104,0.008948,0.003270,0.000476,0.000027,0.000001,0.000000,0.000000,0.000000
0.002747,0.002494,0.001600,0.000539,0.000077,0.000004,0.000000,0.000000,0.000000,0.000000
0.001462,0.000747,0.000208,0.000042,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000
0.000385,0.000178,0.000034,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000041,0.000019,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
