0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.010953,0.023543,0.020404,0.007060,0.000966,0.000052,0.000001,0.000000,0.000000,0.000000
0.012595,0.023731,0.019747,0.006754,0.000921,0.000049,0.000001,0.000000,0.000000,0.000000
0.012824,0.013866,0.008656,0.002671,0.000353,0.000019,0.000000,0.000000,0.000000,0.000000
0.013842,0.009289,0.003029,0.000564,0.000059,0.000003,0.000000,0.000000,0.000000,0.000000
0.007856,0.004807,0.001201,0.000130,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000
0.001832,0.001110,0.000268,0.000026,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000169,0.000102,0.000024,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000006,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
