0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.010074,0.012779,0.006459,0.001294,0.000102,0.000003,0.000000,0.000000,0.000000,0.000000
0.014038,0.017808,0.009001,0.001803,0.000142,0.000004,0.000000,0.000000,0.000000,0.000000
0.007795,0.009889,0.004998,0.001001,0.000079,0.000002,0.000000,0.000000,0.000000,0.000000
0.001717,0.002178,0.001101,0.000221,0.000017,0.000001,0.000000,0.000000,0.000000,0.000000
0.000149,0.000189,0.000095,0.000019,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.000005,0.000006,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
