0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.001941,0.002397,0.001180,0.000230,0.000018,0.000001,0.000000,0.000000,0.000000,0.000000
0.008298,0.010249,0.005043,0.000983,0.000075,0.000002,0.000000,0.000000,0.000000,0.000000
0.014079,0.017389,0.008557,0.001669,0.000128,0.000004,0.000000,0.000000,0.000000,0.000000
0.009519,0.011758,0.005786,0.001128,0.000086,0.000003,0.000000,0.000000,0.000000,0.000000
0.002557,0.003159,0.001554,0.000303,0.000023,0.000001,0.000000,0.000000,0.000000,0.000000
0.000271,0.000334,0.000164,0.000032,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.000011,0.000014,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
