0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.012013,0.025251,0.021145,0.007044,0.000926,0.000048,0.000001,0.000000,0.000000,0.000000
0.008332,0.017515,0.014667,0.004886,0.000643,0.000033,0.000001,0.000000,0.000000,0.000000
0.002297,0.004828,0.004043,0.001347,0.000177,0.000009,0.000000,0.000000,0.000000,0.000000
0.000249,0.000524,0.000439,0.000146,0.000019,0.000001,0.000000,0.000000,0.000000,0.000000
0.000011,0.000022,0.000019,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
