0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.012424,0.019776,0.012545,0.003160,0.000313,0.000012,0.000000,0.000000,0.000000,0.000000
0.012296,0.019572,0.012416,0.003128,0.000310,0.000012,0.000000,0.000000,0.000000,0.000000
0.004845,0.007712,0.004892,0.001232,0.000122,0.000005,0.000000,0.000000,0.000000,0.000000
0.000755,0.001202,0.000762,0.000192,0.000019,0.000001,0.000000,0.000000,0.000000,0.000000
0.000046,0.000073,0.000046,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
