0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.009298,0.021056,0.018992,0.006817,0.000967,0.000054,0.000001,0.000000,0.000000,0.000000
0.010839,0.024546,0.022139,0.007947,0.001127,0.000062,0.000001,0.000000,0.000000,0.000000
0.005033,0.011398,0.010280,0.003690,0.000523,0.000029,0.000001,0.000000,0.000000,0.000000
0.000926,0.002096,0.001891,0.000679,0.000096,0.000005,0.000000,0.000000,0.000000,0.000000
0.000067,0.000151,0.000136,0.000049,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000
0.000002,0.000004,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
