0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000988,0.001012,0.000434,0.000075,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000
0.006034,0.006182,0.002648,0.000459,0.000032,0.000001,0.000000,0.000000,0.000000,0.000000
0.014584,0.014941,0.006400,0.001110,0.000076,0.000002,0.000000,0.000000,0.000000,0.000000
0.014036,0.014379,0.006160,0.001068,0.000073,0.000002,0.000000,0.000000,0.000000,0.000000
0.005377,0.005509,0.002360,0.000409,0.000028,0.000001,0.000000,0.000000,0.000000,0.000000
0.000814,0.000834,0.000357,0.000062,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000
0.000048,0.000049,0.000021,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
