0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000710,0.000488,0.000136,0.000015,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.004936,0.003504,0.001012,0.000118,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000
0.014200,0.010412,0.003101,0.000372,0.000018,0.000000,0.000000,0.000000,0.000000,0.000000
0.017006,0.012849,0.003932,0.000483,0.000023,0.000000,0.000000,0.000000,0.000000,0.000000
0.008457,0.006555,0.002051,0.000256,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000
0.001727,0.001366,0.000435,0.000055,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000
0.000142,0.000114,0.000037,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000005,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
