0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000136,0.000070,0.000014,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001042,0.000535,0.000109,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0.003144,0.001613,0.000328,0.000026,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.003772,0.001935,0.000393,0.000031,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.001803,0.000925,0.000188,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000341,0.000175,0.000036,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000025,0.000013,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
