0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000014,0.000018,0.000009,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000313,0.000408,0.000212,0.000044,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000
0.002819,0.003673,0.001907,0.000392,0.000032,0.000001,0.000000,0.000000,0.000000,0.000000
0.009998,0.013024,0.006760,0.001391,0.000112,0.000004,0.000000,0.000000,0.000000,0.000000
0.014089,0.018354,0.009527,0.001961,0.000158,0.000005,0.000000,0.000000,0.000000,0.000000
0.007912,0.010307,0.005350,0.001101,0.000089,0.000003,0.000000,0.000000,0.000000,0.000000
0.001763,0.002296,0.001192,0.000245,0.000020,0.000001,0.000000,0.000000,0.000000,0.000000
0.000154,0.000201,0.000104,0.000021,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.000005,0.000007,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
