0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000177,0.000102,0.000023,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001589,0.000907,0.000207,0.000019,0.000001,0.000000,0.000000,0.000000,0.000000,-0.000000
0.005739,0.003236,0.000730,0.000065,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.008442,0.004687,0.001042,0.000092,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000
0.005101,0.002779,0.000608,0.000053,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.001267,0.000676,0.000145,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000129,0.000067,0.000014,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000005,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
