0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000157,0.000125,0.000039,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002029,0.001615,0.000511,0.000064,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000
0.010310,0.008208,0.002599,0.000325,0.000016,0.000000,0.000000,0.000000,0.000000,0.000000
0.020763,0.016530,0.005234,0.000654,0.000032,0.000001,0.000000,0.000000,0.000000,0.000000
0.016660,0.013264,0.004200,0.000525,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000
0.005317,0.004233,0.001340,0.000167,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000
0.000669,0.000533,0.000169,0.000021,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000033,0.000026,0.000008,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
