0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000212,0.001057,0.002087,0.001642,0.000513,0.000063,0.000003,0.000000,0.000000,0.000000
0.001374,0.006841,0.013505,0.010621,0.003322,0.000410,0.000020,0.000000,0.000000,0.000000
0.003515,0.017502,0.034549,0.027172,0.008498,0.001049,0.000050,0.000001,0.000000,0.000000
0.003580,0.017826,0.035187,0.027674,0.008655,0.001068,0.000051,0.000001,0.000000,0.000000
0.001452,0.007229,0.014270,0.011223,0.003510,0.000433,0.000021,0.000000,0.000000,0.000000
0.000233,0.001160,0.002289,0.001800,0.000563,0.000069,0.000003,0.000000,0.000000,0.000000
0.000015,0.000073,0.000144,0.000113,0.000035,0.000004,0.000000,0.000000,0.000000,0.000000
0.000000,0.000002,0.000003,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
