0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.002430,0.001515,0.000377,0.000037,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.009165,0.005714,0.001422,0.000140,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000
0.013730,0.008560,0.002130,0.000210,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000
0.008197,0.005111,0.001272,0.000125,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000
0.001942,0.001211,0.000301,0.000030,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000181,0.000113,0.000028,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000007,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
