0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000852,0.000808,0.000305,0.000045,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000
0.005009,0.004748,0.001792,0.000267,0.000016,0.000000,0.000000,0.000000,0.000000,0.000000
0.011654,0.011047,0.004168,0.000622,0.000036,0.000001,0.000000,0.000000,0.000000,0.000000
0.010799,0.010236,0.003862,0.000576,0.000034,0.000001,0.000000,0.000000,0.000000,0.000000
0.003983,0.003775,0.001424,0.000212,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000
0.000580,0.000550,0.000208,0.000031,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
0.000033,0.000031,0.000012,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
