0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000006,0.000256,0.004019,0.024649,0.059815,0.057800,0.022234,0.003382,0.000201,0.000005
0.000006,0.000247,0.003876,0.023774,0.057692,0.055748,0.021445,0.003262,0.000194,0.000004
0.000002,0.000095,0.001488,0.009128,0.022151,0.021405,0.008234,0.001252,0.000074,0.000002
0.000000,0.000014,0.000226,0.001386,0.003363,0.003249,0.001250,0.000190,0.000011,0.000000
0.000000,0.000001,0.000013,0.000082,0.000200,0.000193,0.000074,0.000011,0.000001,0.000000
0.000000,0.000000,0.000000,0.000002,0.000005,0.000004,0.000002,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
