0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000012,0.000424,0.005632,0.029352,0.060617,0.049871,0.016321,0.002108,0.000106,0.000002
0.000012,0.000418,0.005561,0.028986,0.059861,0.049249,0.016118,0.002082,0.000105,0.000002
0.000005,0.000165,0.002187,0.011396,0.023535,0.019363,0.006337,0.000819,0.000041,0.000001
0.000001,0.000026,0.000340,0.001772,0.003659,0.003010,0.000985,0.000127,0.000006,0.000000
0.000000,0.000002,0.000021,0.000108,0.000223,0.000183,0.000060,0.000008,0.000000,0.000000
0.000000,0.000000,0.000000,0.000003,0.000005,0.000004,0.000001,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
