0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.001574,0.011721,0.036794,0.046165,0.023085,0.004576,0.000356,0.000011,0.000000,0.000000
0.002060,0.008381,0.024614,0.030728,0.015360,0.003044,0.000237,0.000007,0.000000,0.000000
0.004242,0.004341,0.006991,0.008165,0.004061,0.000805,0.000063,0.000002,0.000000,0.000000
0.005817,0.003542,0.001432,0.000913,0.000425,0.000084,0.000007,0.000000,0.000000,0.000000
0.003353,0.001935,0.000467,0.000074,0.000018,0.000003,0.000000,0.000000,0.000000,0.000000
0.000770,0.000443,0.000101,0.000010,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
0.000070,0.000040,0.000009,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
