0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000691,0.007090,0.029015,0.047180,0.030573,0.007869,0.000797,0.000031,0.000000,0.000000
0.000847,0.006855,0.027656,0.044936,0.029118,0.007494,0.000759,0.000030,0.000000,0.000000
0.001681,0.003339,0.010645,0.017050,0.011040,0.002841,0.000288,0.000011,0.000000,0.000000
0.004123,0.002609,0.002051,0.002594,0.001656,0.000426,0.000043,0.000002,0.000000,0.000000
0.004632,0.002544,0.000637,0.000196,0.000098,0.000025,0.000003,0.000000,0.000000,0.000000
0.002090,0.001138,0.000248,0.000024,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000
0.000373,0.000203,0.000044,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000026,0.000014,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
