0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.000007,0.000264,0.004069,0.024528,0.058511,0.055581,0.021017,0.003141,0.000184,0.000004
0.000007,0.000269,0.004139,0.024951,0.059518,0.056537,0.021378,0.003195,0.000187,0.000004
0.000003,0.000109,0.001676,0.010106,0.024106,0.022899,0.008659,0.001294,0.000076,0.000002
0.000000,0.000017,0.000269,0.001619,0.003862,0.003669,0.001387,0.000207,0.000012,0.000000
0.000000,0.000001,0.000017,0.000101,0.000242,0.000230,0.000087,0.000013,0.000001,0.000000
0.000000,0.000000,0.000000,0.000002,0.000006,0.000006,0.000002,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
