0, 1, 2, 3, 4, 5, 6, 7, 8, 9
0.007639,0.020984,0.023119,0.010158,0.001767,0.000120,0.000003,0.000000,0.000000,0.000000
0.009616,0.025239,0.027590,0.012106,0.002106,0.000144,0.000004,0.000000,0.000000,0.000000
0.006035,0.012655,0.013218,0.005755,0.001000,0.000068,0.000002,0.000000,0.000000,0.000000
0.002815,0.003151,0.002626,0.001092,0.000188,0.000013,0.000000,0.000000,0.000000,0.000000
0.000974,0.000584,0.000257,0.000085,0.000014,0.000001,0.000000,0.000000,0.000000,0.000000
0.000166,0.000080,0.000019,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
